source_id,target_id,rel_type
FISMA-2014,ACT-SEC-1,CONTAINS
FISMA-2014,ACT-SEC-2,CONTAINS
ACT-SEC-2,ACT-2(a),CONTAINS
ACT-SEC-2,ACT-2(b),CONTAINS
ACT-2(b),ACT-2(b)(1),CONTAINS
ACT-2(b),ACT-2(b)(2),CONTAINS
ACT-SEC-2,ACT-2(c),CONTAINS
ACT-SEC-2,ACT-2(d),CONTAINS
ACT-2(d),ACT-2(d)(1),CONTAINS
ACT-2(d)(1),ACT-2(d)(1)(A),CONTAINS
ACT-2(d)(1)(A),ACT-2(d)(1)(A)(i),CONTAINS
ACT-2(d)(1)(A),ACT-2(d)(1)(A)(ii),CONTAINS
ACT-2(d)(1)(A)(ii),ACT-2(d)(1)(A)(ii)(I),CONTAINS
ACT-2(d)(1)(A)(ii),ACT-2(d)(1)(A)(ii)(II),CONTAINS
ACT-2(d)(1)(A)(ii),ACT-2(d)(1)(A)(ii)(III),CONTAINS
ACT-2(d)(1)(A)(ii),ACT-2(d)(1)(A)(ii)(IV),CONTAINS
ACT-2(d)(1),ACT-2(d)(1)(B),CONTAINS
ACT-2(d),ACT-2(d)(2),CONTAINS
ACT-2(d),ACT-2(d)(3),CONTAINS
ACT-2(d)(3),ACT-2(d)(3)(A),CONTAINS
ACT-2(d)(3)(A),ACT-2(d)(3)(A)(i),CONTAINS
ACT-2(d)(3)(A),ACT-2(d)(3)(A)(ii),CONTAINS
ACT-2(d)(3),ACT-2(d)(3)(B),CONTAINS
ACT-2(d),ACT-2(d)(4),CONTAINS
ACT-2(d),ACT-2(d)(5),CONTAINS
ACT-SEC-2,ACT-2(e),CONTAINS
ACT-2(e),ACT-2(e)(1),CONTAINS
ACT-2(e),ACT-2(e)(2),CONTAINS
ACT-2(e),ACT-2(e)(3),CONTAINS
ACT-2(e)(3),ACT-2(e)(3)(A),CONTAINS
ACT-2(e)(3)(A),ACT-2(e)(3)(A)(i),CONTAINS
ACT-2(e)(3)(A),ACT-2(e)(3)(A)(ii),CONTAINS
ACT-2(e)(3)(A),ACT-2(e)(3)(A)(iii),CONTAINS
ACT-2(e)(3)(A),ACT-2(e)(3)(A)(iv),CONTAINS
ACT-2(e),ACT-2(e)(3)#2,CONTAINS
ACT-2(e)(3),ACT-2(e)(3)(B),CONTAINS
ACT-2(e)(3),ACT-2(e)(3)(C),CONTAINS
ACT-2(e),ACT-2(e)(4),CONTAINS
ACT-2(e)(4),ACT-2(e)(4)(A),CONTAINS
ACT-2(e)(4),ACT-2(e)(4)(B),CONTAINS
ACT-2(e)(4)(B),ACT-2(e)(4)(B)(i),CONTAINS
