source_id,target_id,rel_type
S036,TE_U01,REVEALS_TYPICAL_ERROR
S036,TE_U02,REVEALS_TYPICAL_ERROR
S036,TE_U03,REVEALS_TYPICAL_ERROR
S036,TE_U04,REVEALS_TYPICAL_ERROR
S036,TE_U05,REVEALS_TYPICAL_ERROR
S036,TE_U06,REVEALS_TYPICAL_ERROR
S036,TE_U07,REVEALS_TYPICAL_ERROR
S036,TE_U08,REVEALS_TYPICAL_ERROR
S054,TE_I01,REVEALS_TYPICAL_ERROR
S054,TE_I02,REVEALS_TYPICAL_ERROR
S054,TE_I03,REVEALS_TYPICAL_ERROR
S054,TE_I04,REVEALS_TYPICAL_ERROR
S054,TE_I05,REVEALS_TYPICAL_ERROR
S054,TE_I06,REVEALS_TYPICAL_ERROR
S054,TE_I07,REVEALS_TYPICAL_ERROR
S054,TE_I08,REVEALS_TYPICAL_ERROR
S054,TE_I09,REVEALS_TYPICAL_ERROR
S054,TE_I10,REVEALS_TYPICAL_ERROR
S054,TE_I11,REVEALS_TYPICAL_ERROR
S054,TE_I12,REVEALS_TYPICAL_ERROR
S054,TE_I13,REVEALS_TYPICAL_ERROR
S054,TE_I14,REVEALS_TYPICAL_ERROR
S054,TE_I15,REVEALS_TYPICAL_ERROR
S054,TE_I16,REVEALS_TYPICAL_ERROR
